sample,genome_id,gene_id,marker_id,bits,evalue,fident
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,xylA,112,2.559e-28,0.303
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000033.1,frhG,53,5.723e-10,0.316
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000026.1,fadD,83,2.429e-18,0.256
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000031.1,mmcF,184,2.686e-53,0.674
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000029.1,fhs,646,3.786e-208,0.595
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000003.1,gdh,78,1.548e-17,0.273
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000054.1,fadD,389,4.408e-119,0.415
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000013.1,rnfB,78,1.289e-17,0.288
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000011.1,rnfB,46,3.265e-8,0.228
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000007.1,extracellular_protease,181,2.76e-50,0.375
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000013.1,lctC,53,2.591e-9,0.318
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000025.1,ilvE,306,1.589e-93,0.493
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000048.1,fdhA,240,7.388e-68,0.304
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000024.1,pepT,150,4.903e-40,0.34
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,mvhA,452,2.611e-141,0.469
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000056.1,pepN,153,5.763e-41,0.295
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000020.1,acs,196,1.878e-54,0.3
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000014.1,rnfB,44,1.089e-6,0.35
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000013.1,crt,116,1.703e-29,0.356
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000046.1,crt,232,2.327e-70,0.501
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000005.1,pepN,68,1.742e-13,0.25
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,fadD,122,2.935e-30,0.27
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000018.1,esterase,208,1.714e-57,0.337
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000006.1,eda,180,8.699e-53,0.422
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000006.1,ilvE,86,2.35e-19,0.307
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000005.1,cat,263,7.489e-78,0.592
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000046.1,hbd,294,2.145e-91,0.512
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000014.1,pepT,57,1.354e-10,0.238
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,pepN,72,8.756e-15,0.25
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000001.1,lysophospholipase,46,3.556e-7,0.308
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000008.1,fdhA,132,5.987e-33,0.256
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,dppB,258,8.426e-79,0.449
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000009.1,pfor,46,6.287e-7,0.324
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000055.1,tdcB,69,6.696e-15,0.269
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000011.1,hydA,48,1.332e-8,0.4
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000020.1,acylglycerol_lipase,43,5.407e-6,0.229
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000006.1,pepQ,122,3.999e-30,0.288
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000001.1,bcd,355,1.167e-110,0.505
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000010.1,frhG,56,2.53e-10,0.303
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,frhA,151,1.115e-39,0.304
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000025.1,pepQ,80,3.846e-17,0.335
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000033.1,mvhG,46,9.84e-8,0.274
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,aldh,422,8.308e-132,0.515
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,etfA,212,1.396e-59,0.448
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000012.1,fadD,192,3.226e-53,0.322
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,susC,44,3.005e-6,0.226
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000036.1,gapA,350,3.797e-110,0.535
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000011.1,pepQ,98,5.033e-23,0.385
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000021.1,mdh,174,1.266e-49,0.404
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000012.1,acs,140,2.294e-36,0.276
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000016.1,fadE,233,1.911e-68,0.399
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000017.1,frhB,42,1.91e-6,0.272
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000030.1,extracellular_protease,148,4.239e-39,0.438
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000039.1,hbd,196,5.844e-53,0.314
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000027.1,pepQ,91,3.473e-21,0.345
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000008.1,pfkA,216,3.209e-63,0.4
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000001.1,mmcE,646,2.941e-208,0.625
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000004.1,acs,503,4.374e-154,0.425
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000033.1,dtpT,414,1.343e-129,0.493
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000019.1,fadB,372,4.12e-112,0.343
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000046.1,thl,339,5.988e-103,0.479
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000001.1,extracellular_protease,141,2.428e-37,0.338
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,acs,801,3.787e-260,0.615
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000008.1,rnfB,44,1.122e-6,0.342
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000022.1,sucC,378,8.716e-118,0.52
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000042.1,crt,61,9.694e-12,0.304
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000021.1,fadD,137,1.943e-34,0.294
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000006.1,gdh,904,6.801e-283,0.412
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000025.1,edd,246,6.034e-71,0.349
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000007.1,fadA,313,2.134e-96,0.465
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000053.1,lipase,49,6.705e-8,0.322
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000001.1,fadE,282,1.165e-85,0.432
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000043.1,acylglycerol_lipase,64,4.868e-13,0.278
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000032.1,pfor,59,4.01e-11,0.257
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000011.1,fdhA,252,4.127e-71,0.31
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000012.1,bcd,223,1.408e-65,0.37
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,fadB,106,1.726e-27,0.366
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000023.1,pyk,413,2.069e-129,0.509
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000004.1,pepD,44,1.811e-6,0.283
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000006.1,adh,65,9.87e-14,0.349
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000020.1,fadE,211,2.868e-60,0.402
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000018.1,mvhG,41,2.145e-6,0.515
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,dppC,227,6.299e-66,0.437
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000015.1,fwdA,48,5.572e-8,0.442
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000009.1,fadE,204,1.494e-56,0.369
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000001.1,sucD,54,2.753e-9,0.296
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000031.1,fadA,328,2.825e-101,0.477
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000021.1,tdcB,180,8.843e-52,0.394
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000010.1,mvhA,124,3.997e-31,0.257
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000012.1,rnfB,44,9.33e-7,0.342
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000019.1,hbd,233,1.175e-65,0.443
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,dppA,148,1.953e-38,0.257
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000012.1,folD,335,2.086e-105,0.563
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000046.1,fadA,304,7.677e-91,0.459
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000006.1,fwdA,55,3.154e-10,0.435
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000001.1,acs,53,3.742e-9,0.25
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000008.1,acylglycerol_lipase,46,3.271e-7,0.308
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,xylB,156,1.672e-41,0.305
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000008.1,pfor,45,1.668e-6,0.28
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000007.1,pepD,60,5.552e-12,0.256
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000008.1,pepQ,78,2.759e-17,0.316
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000017.1,frhG,49,5.919e-9,0.268
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000003.1,oppA,82,1.905e-18,0.234
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,adhE,362,4.453e-111,0.479
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,crt,187,3.897e-55,0.446
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000004.1,oppA,111,3.314e-27,0.272
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000002.1,adh,63,7.381e-13,0.247
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000023.1,tdcB,65,3.154e-13,0.276
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000017.1,fdhA,80,1.326e-17,0.252
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000021.1,acs,106,6.051e-25,0.267
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000019.1,etfA,79,3.047e-17,0.368
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000010.1,tdcB,226,2.615e-67,0.45
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000020.1,fadD,151,9.562e-40,0.289
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000046.1,etfA,162,2.451e-46,0.433
FW_TWAS_rep_1,GCA_044229175.1,JBGATM010000003.1,pepA,364,1.018e-110,0.516
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000119.1,dppC,258,8.426e-79,0.496
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000014.1,dppB,321,2.198e-100,0.521
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000072.1,dppB,115,1.779e-29,0.308
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000002.1,dppA,214,8.064e-60,0.287
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000029.1,xylB,63,2.795e-12,0.244
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000014.1,dppC,295,1.011e-91,0.51
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000119.1,dppB,247,1.358e-74,0.391
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,cdhC,41,4.8e-6,0.377
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000116.1,dppB,227,1.363e-67,0.415
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000137.1,agl,111,6.544e-27,0.282
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000175.1,oppA,71,8.947e-15,0.28
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000029.1,bgl,381,1.046e-118,0.452
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000201.1,pepA,379,2.029e-117,0.488
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000244.1,frhG,49,3.811e-8,0.5
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000151.1,pfkA,81,1.072e-18,0.303
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000202.1,eda,172,1.214e-50,0.472
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,dppC,195,8.667e-58,0.443
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,rnfB,105,7.207e-27,0.367
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000232.1,extracellular_protease,54,5.998e-10,0.261
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000120.1,pfor,1455,0.0,0.618
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,dppB,198,1.219e-57,0.377
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000002.1,dppB,250,9.452e-76,0.401
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000081.1,acylglycerol_lipase,53,1.266e-9,0.256
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000155.1,hbd,323,1.023e-101,0.599
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000237.1,oppB,95,2.136e-25,0.424
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000119.1,oppB,278,1.799e-85,0.505
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000073.1,cazy_GH13,207,6.231e-58,0.411
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000137.1,cazy_GH13,180,7.84e-49,0.371
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000114.1,hydA,49,1.438e-8,0.345
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000002.1,oppA,165,4.839e-44,0.255
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000039.1,oppA,78,7.581e-17,0.24
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000073.1,agl,245,7.817e-71,0.373
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000039.1,dppB,135,4.09e-36,0.315
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000073.1,pfkA,127,2.626e-33,0.311
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000155.1,fadB,187,1.027e-54,0.41
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000034.1,dppC,91,1.121e-23,0.402
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,dppA,181,5.797e-50,0.277
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000034.1,dppB,181,5.072e-52,0.354
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000072.1,pepT,151,1.004e-42,0.425
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000016.1,xylA,550,3.252e-177,0.604
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000089.1,dppB,169,8.766e-48,0.322
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000031.1,dppA,116,8.166e-29,0.258
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,frhB,47,6.667e-8,0.441
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,pyk,470,3.685e-149,0.539
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000008.1,dppC,198,3.049e-57,0.345
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000015.1,frhG,46,2.409e-7,0.418
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000016.1,xylB,145,5.311e-38,0.3
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000073.1,acylglycerol_lipase,129,1.538e-34,0.328
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000164.1,folD,391,3.171e-125,0.701
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000204.1,cazy_GH13,67,3.515e-13,0.245
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000130.1,oppB,132,3.761e-35,0.301
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000072.1,oppB,108,9.355e-27,0.351
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000216.1,ackA,80,2.707e-19,0.358
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000008.1,dppB,214,3.826e-63,0.37
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000089.1,dppC,172,6.515e-49,0.396
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,pepD,76,1.187e-16,0.313
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000008.1,oppB,233,2.233e-69,0.388
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000034.1,dppA,89,1.801e-20,0.243
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000116.1,dppA,132,2.03e-33,0.242
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000068.1,extracellular_protease,57,1.138e-11,0.404
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000237.1,dppC,80,4.462e-20,0.347
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000155.1,thl,427,7.07e-135,0.59
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000130.1,dppC,90,1.801e-21,0.27
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000184.1,cazy_GH13,49,3.457e-8,0.359
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000202.1,fdhA,598,3.771e-192,0.563
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000208.1,oppA,63,1.091e-12,0.272
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000027.1,fumB,118,1.389e-32,0.403
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000181.1,pfor,1498,0.0,0.638
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000120.1,grdB,590,3.683e-191,0.665
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000230.1,acylglycerol_lipase,68,3.558e-14,0.317
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000073.1,gdh,58,4.153e-11,0.472
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000020.1,xylB,113,4.417e-28,0.243
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000034.1,oppB,149,5.131e-41,0.312
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,oppA,219,6.733e-63,0.323
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000039.1,dppA,59,4.669e-11,0.218
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000093.1,ackA,432,1.883e-137,0.57
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000089.1,dppA,80,1.936e-17,0.222
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000072.1,dppC,94,2.301e-22,0.319
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000119.1,dppA,217,6.04e-61,0.28
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000031.1,dppB,144,2.705e-39,0.281
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000219.1,pepT,53,8.115e-10,0.216
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000159.1,xylF,156,7.867e-43,0.336
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000164.1,fhs,736,1.97e-239,0.649
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000244.1,fdhA,63,2.567e-12,0.457
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000116.1,cazy_GH43,156,7.835e-42,0.375
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000042.1,dppB,137,6.792e-37,0.308
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000203.1,extracellular_protease,178,1.923e-49,0.364
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000144.1,cazy_GH10,280,6.892e-85,0.462
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,pfkA,263,5.177e-80,0.468
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000231.1,crt,48,2.847e-8,0.392
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000152.1,gdh,460,1.231e-146,0.567
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000029.1,gapA,374,1.588e-118,0.571
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000219.1,pfkA,70,6.132e-15,0.382
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000014.1,oppB,258,1.403e-78,0.478
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000207.1,oppB,83,5.412e-22,0.364
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000015.1,frhB,46,1.818e-7,0.382
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000175.1,dppA,72,2.931e-15,0.271
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000187.1,dppA,119,1.535e-31,0.286
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000178.1,cazy_GH13,224,4.354e-64,0.442
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000114.1,rnfB,42,3.028e-6,0.346
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000042.1,dppA,80,1.958e-17,0.229
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,adhE,145,2.195e-39,0.322
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000193.1,extracellular_protease,134,3.384e-34,0.363
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000119.1,oppA,162,4.413e-43,0.258
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,pepT,269,6.944e-81,0.43
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000011.1,extracellular_protease,154,8.584e-39,0.322
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000020.1,pfkA,156,6.72e-44,0.348
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000012.1,dppC,65,2.184e-16,0.516
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000178.1,agl,213,1.201e-60,0.357
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000039.1,oppB,136,1.641e-36,0.291
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000212.1,frhG,44,3.701e-7,0.437
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000114.1,frhB,48,3.351e-8,0.299
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000095.1,pepT,84,3.041e-19,0.264
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000031.1,dppC,134,3.128e-36,0.323
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000031.1,oppB,156,1.433e-43,0.371
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000120.1,grdA,150,3.443e-45,0.728
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000116.1,oppB,213,1.011e-62,0.404
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000030.1,extracellular_protease,40,1.642e-6,0.333
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000155.1,fadA,319,1.659e-97,0.475
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000026.1,endopeptidase,331,3.515e-98,0.608
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000014.1,dppA,287,5.443e-86,0.361
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000089.1,oppA,93,2.608e-21,0.245
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000089.1,oppB,198,1.293e-57,0.355
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000082.1,hydA,43,8.686e-8,0.312
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000202.1,hydA,137,5.817e-37,0.358
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000031.1,oppA,93,1.434e-21,0.242
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000081.1,adh,81,3.64e-19,0.308
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000082.1,pta,152,3.179e-42,0.38
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000231.1,susC,43,3.559e-6,0.287
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000107.1,pgi,49,6.591e-10,0.317
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000040.1,fumB,125,1.273e-33,0.353
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000082.1,rnfB,44,3.397e-8,0.343
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000219.1,pgi,101,5.289e-24,0.297
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000207.1,dppC,90,3.429e-24,0.392
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000045.1,adh,56,8.344e-11,0.266
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000008.1,oppA,123,7.873e-31,0.254
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000012.1,oppB,53,4.263e-12,0.433
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000114.1,pfor,42,2.286e-6,0.27
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000190.1,xylF,189,1.83e-54,0.358
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000208.1,dppA,74,3.698e-16,0.255
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000155.1,cat,291,1.06e-91,0.663
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000093.1,hbd,205,1.032e-60,0.4
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000175.1,dppC,186,1.131e-54,0.434
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000081.1,fadA,92,1.299e-21,0.287
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000015.1,endopeptidase,355,1.732e-110,0.553
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000155.1,crt,178,5.681e-52,0.445
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000175.1,dppB,248,5.175e-75,0.443
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000064.1,ilvE,338,1.621e-105,0.518
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000008.1,dppA,145,6.155e-38,0.284
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000002.1,dppC,262,4.645e-80,0.494
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000036.1,pfkA,40,3.835e-6,0.392
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000082.1,ackA,94,1.22e-22,0.281
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000114.1,xylB,124,1.647e-31,0.263
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000217.1,cazy_GH43,126,2.21e-32,0.334
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000002.1,oppB,274,2.794e-84,0.512
FW_TWAS_rep_1,GCA_937898325.1,CALDKN010000116.1,dppC,188,4.679e-55,0.358
