sample,genome_id,gene_id,marker_id,bits,evalue,fident
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,lysophospholipase,90,7.678e-22,0.273
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,fadD,194,6.003e-54,0.31
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000019.1,pyk,390,4.58e-121,0.475
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000012.1,dppA,169,2.372e-45,0.312
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000018.1,frhA,75,2.58e-16,0.201
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000016.1,tdcB,68,4.668e-14,0.299
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,mvhG,147,1.694e-42,0.443
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,pfkA,203,6.596e-59,0.392
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000019.1,mer,194,3.697e-56,0.338
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,thl,340,6.228e-105,0.512
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,mvhA,507,5.73e-161,0.516
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000012.1,dppC,278,1.872e-85,0.487
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000012.1,oppB,228,2.558e-68,0.416
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,agl,275,9.661e-81,0.387
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000009.1,fhs,648,1.578e-207,0.558
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,mmcF,181,2.75e-55,0.674
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000009.1,pepQ,68,5.038e-14,0.309
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000019.1,frhG,47,3.481e-8,0.301
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000019.1,pfkA,146,1.42e-39,0.313
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000016.1,agl,114,2.596e-28,0.285
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,oppB,185,3.703e-53,0.329
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,acylglycerol_lipase,264,2.836e-81,0.435
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000010.1,extracellular_protease,188,3.774e-51,0.295
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,sucC,318,2.688e-98,0.454
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,pepQ,60,4.314e-12,0.299
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000019.1,hydA,42,6.668e-7,0.366
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000024.1,adhE,355,3.532e-109,0.455
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000018.1,pepT,238,4.162e-69,0.392
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,fadA,360,1.016e-111,0.518
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000018.1,tdcB,248,6.997e-75,0.444
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,dppB,207,1.065e-60,0.363
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,oppB,115,2.424e-29,0.29
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000023.1,acs,357,3.367e-109,0.38
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,hydA,96,3.642e-22,0.284
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000018.1,hydA,45,4.26e-8,0.333
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000016.1,cazy_GH13,154,4.331e-41,0.322
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,gapA,338,6.779e-106,0.517
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,frhB,44,1.228e-7,0.303
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,cazy_GH13,190,2.72e-52,0.352
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,frhA,187,5.267e-52,0.305
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,acs,164,4.194e-44,0.284
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,dppA,144,1.319e-37,0.258
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,gdh,420,1.005e-132,0.518
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,dppC,95,1.319e-22,0.294
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,pfor,1468,0.0,0.63
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,dppA,96,1.876e-22,0.271
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000012.1,oppA,121,2.645e-30,0.286
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,dppB,115,3.262e-29,0.3
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,hydA,113,1.831e-27,0.282
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000009.1,agl,310,1.016e-92,0.415
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,oppA,105,5.376e-25,0.255
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000018.1,frhG,53,7.196e-11,0.316
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000023.1,fadD,134,1.694e-34,0.287
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,mmcE,719,1.232e-232,0.662
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000018.1,mvhG,54,5.29e-11,0.269
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000009.1,cazy_GH13,201,3.044e-56,0.374
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000019.1,mvhG,40,8.431e-6,0.278
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,sucD,290,8.517e-90,0.534
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000006.1,aldh,53,2.261e-9,0.243
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000016.1,pepQ,133,3.902e-35,0.382
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,pgi,67,3.231e-13,0.303
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,pfkA,265,8.473e-81,0.495
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,dppC,184,9.367e-53,0.335
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000003.1,tdcB,197,1.175e-57,0.385
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000004.1,fdhA,166,1.455e-43,0.252
FW_TWAS_AS_rep_1,GCA_937871025.1,CALMXB010000006.1,acylglycerol_lipase,50,4.698e-9,0.349
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,gapA,493,1.037e-159,0.719
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000016.1,glcP,66,1.481e-13,0.273
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,fadD,259,1.942e-75,0.36
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000014.1,frhB,43,3.161e-7,0.363
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,rnfB,43,1.396e-6,0.488
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,pfor,1395,0.0,0.601
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,fadD,133,5.845e-34,0.283
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,fumB,746,4.876e-243,0.665
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,pepQ,151,2.145e-41,0.332
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,endopeptidase,230,7.695e-65,0.43
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,agl,92,3.174e-21,0.273
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,hydA,41,2.56e-6,0.361
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000007.1,xylA,499,4.103e-159,0.552
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,acs,834,2.806e-271,0.603
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000010.1,pepA,351,1.088e-107,0.438
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000019.1,susC,44,1.987e-6,0.318
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000012.1,mdh,157,6.767e-44,0.388
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,ptsG,325,9.046e-97,0.401
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000014.1,frhG,44,1.292e-7,0.381
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,fadD,130,1.064e-32,0.329
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,thl,401,1.545e-126,0.573
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,frhB,44,2.785e-7,0.371
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,adhE,120,1.09e-30,0.272
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000015.1,pfkA,258,3.067e-78,0.471
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,etfA,109,3.458e-26,0.372
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000010.1,fadB,98,6.419e-25,0.358
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,oppA,98,4.752e-23,0.237
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,dppA,417,1.726e-129,0.41
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000007.1,cazy_GH13,96,1.87e-22,0.273
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,lctC,446,8.733e-141,0.488
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,folD,327,1.733e-102,0.589
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,frhG,41,2.622e-6,0.307
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000015.1,rnfB,41,5.662e-6,0.289
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000007.1,crt,48,3.791e-8,0.392
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,ptsG,517,4.832e-165,0.57
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000017.1,endopeptidase,287,3.177e-86,0.401
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000013.1,cazy_GH13,68,5.533e-14,0.239
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,sucD,372,1.151e-118,0.609
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000007.1,ptsG,50,2.778e-8,0.322
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,pfkA,61,5.777e-12,0.26
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,pepD,521,1.732e-166,0.538
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,dppB,284,1.19e-87,0.441
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,pepA,259,4.23e-77,0.434
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,etfA,136,6.863e-37,0.347
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,oppA,443,2.459e-138,0.461
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,pepQ,194,2.201e-54,0.369
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,oppB,192,1.554e-56,0.408
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,lysophospholipase,205,4.6e-60,0.436
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000012.1,endopeptidase,188,2.059e-54,0.399
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,fadB,445,2.783e-136,0.379
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000012.1,tdcB,321,5.216e-100,0.517
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,fdhA,190,2.965e-51,0.27
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,lctB,229,4.035e-70,0.497
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,mvhG,42,9.882e-7,0.323
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000010.1,agl,259,5.629e-75,0.374
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,fdhA,367,9.529e-109,0.334
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,dppB,248,2.216e-74,0.453
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000024.1,edd,178,9.37e-48,0.319
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000009.1,dppC,244,6.09e-74,0.464
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,dtpT,279,5.607e-83,0.333
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,oppA,407,5.417e-126,0.449
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,fdhA,450,1.95e-140,0.436
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000009.1,dppB,266,2.365e-81,0.452
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,hydA,46,5.964e-7,0.36
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,rnfB,40,3.557e-6,0.233
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000020.1,bcd,106,4.838e-25,0.284
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,pepD,136,8.393e-38,0.429
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,tdcB,303,4.169e-91,0.463
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,sucD,381,2.066e-121,0.672
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000004.1,frhG,42,2.2e-6,0.313
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,frhB,49,6.228e-9,0.51
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,lysophospholipase,66,2.792e-14,0.28
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,adhE,201,5.994e-58,0.354
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,dppC,236,1.28e-71,0.453
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,hydA,45,1.399e-7,0.351
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,eda,215,1.985e-65,0.532
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,fumB,743,6.031e-242,0.665
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000010.1,cat,99,1.275e-23,0.3
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,xylF,90,1.211e-21,0.282
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,acs,160,1.497e-42,0.279
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000016.1,adhE,235,8.699e-70,0.368
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,acs,47,1.614e-7,0.225
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000013.1,fdhA,137,1.286e-34,0.259
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,edd,824,1.228e-268,0.678
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,frhA,99,2.585e-23,0.236
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000009.1,dppA,305,4.664e-91,0.373
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,hbd,198,8.012e-54,0.37
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,hbd,213,1.318e-58,0.355
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,dppC,130,9.153e-35,0.339
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,oppB,252,1.731e-76,0.477
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000009.1,adhE,1101,0.0,0.65
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000004.1,fadD,168,1.471e-45,0.291
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000007.1,xylF,340,3.376e-106,0.571
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000019.1,glcP,43,1.915e-6,0.229
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,adhE,409,4.177e-127,0.501
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,pepQ,87,7.008e-20,0.281
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,gapA,263,1.508e-79,0.403
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000007.1,eda,113,1.472e-30,0.344
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,glcP,221,7.181e-64,0.332
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,oppB,166,2.457e-47,0.373
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000006.1,cazy_GH13,71,9.818e-15,0.272
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,lctB,89,1.559e-20,0.243
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,pfkA,149,4.989e-41,0.375
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,dppB,164,1.06e-45,0.301
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,cat,73,1.631e-15,0.301
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000014.1,hydA,49,3.458e-9,0.363
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000006.1,fdhA,123,2.025e-30,0.247
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000009.1,oppA,463,4.585e-145,0.467
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,edd,226,8.631e-64,0.324
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000020.1,fadE,74,1.978e-15,0.254
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,hydA,44,1.901e-6,0.327
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,pyk,459,4.228e-144,0.551
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000016.1,pfkA,63,9.138e-13,0.282
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,fadB,1045,0.0,0.73
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,crt,159,2.267e-45,0.408
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,oppB,173,6.57e-49,0.323
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000004.1,fadE,184,1.417e-52,0.343
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,etfA,124,1.221e-33,0.372
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,fadD,127,8.736e-33,0.28
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,ptsG,298,4.661e-89,0.378
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,aldh,580,1.044e-185,0.575
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,sucC,353,3.931e-110,0.481
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,dtpT,264,2.823e-77,0.355
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000010.1,crt,115,1.172e-30,0.325
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,rnfB,192,5.385e-58,0.585
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,pepN,408,3.441e-122,0.408
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,fadD,131,3.455e-33,0.272
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,dppC,252,1.32e-76,0.473
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,cazy_GH13,126,1.318e-31,0.322
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000004.1,etfA,138,1.694e-37,0.378
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,mvhA,109,1.985e-26,0.226
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000019.1,acs,121,1.556e-30,0.266
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000006.1,dtpT,263,1.326e-77,0.332
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,crt,132,8.288e-36,0.361
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000014.1,frhA,102,2.07e-24,0.258
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,adh,48,2.459e-8,0.245
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000004.1,mmcG,42,4.768e-7,0.292
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,dppA,286,1.657e-84,0.344
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,dtpT,259,2.245e-76,0.379
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,bgl,207,6.412e-59,0.318
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,thl,420,3.757e-133,0.626
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,mmcE,298,7.25e-92,0.496
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,bcd,174,8.835e-49,0.322
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,gdh,566,2.113e-182,0.642
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,dppA,227,2.768e-64,0.317
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000012.1,ackA,376,8.058e-118,0.488
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,pta,212,7.684e-62,0.404
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,eda,120,3.278e-32,0.418
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000016.1,etfA,90,1.593e-21,0.334
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,frhA,135,9.955e-35,0.259
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,ackA,372,2.971e-116,0.51
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,cat,87,1.161e-19,0.308
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000009.1,oppB,311,5.075e-97,0.535
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000006.1,dppB,438,1.477e-140,0.663
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,adh,63,3.529e-13,0.241
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000007.1,bgl,216,2.558e-62,0.318
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000006.1,dppA,775,2.26e-253,0.689
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,fadA,310,3.522e-95,0.497
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000015.1,fdhA,308,2.153e-89,0.323
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,frhG,44,7.1e-7,0.223
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,pfkA,259,3.562e-79,0.488
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,oppA,201,6.078e-56,0.327
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,ilvE,162,1.774e-45,0.357
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,acylglycerol_lipase,46,1.005e-7,0.304
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,mvhA,105,2.898e-25,0.224
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000006.1,oppB,246,1.064e-74,0.475
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,acs,112,4.064e-27,0.266
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000003.1,cat,289,3.284e-91,0.613
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000007.1,adhE,231,2.221e-68,0.391
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000001.1,fadD,151,8.131e-40,0.297
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000005.1,dppA,139,3.781e-36,0.257
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,fdhA,298,5.198e-86,0.319
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000008.1,lctC,47,1.704e-7,0.25
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000004.1,crt,163,2.586e-46,0.393
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000018.1,acylglycerol_lipase,74,3.917e-16,0.248
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000011.1,fadA,320,1.207e-98,0.493
FW_TWAS_AS_rep_1,GCF_030238425.1,NZ_JASSKE010000002.1,glcP,63,1.353e-12,0.303
