sample,genome_id,genome_abundance,cod_group,score,credible,configured,panel_id,confidence,matched_markers,missing_requirements,markers_detected,markers_in_panel,weighted_completeness,requirement_coverage,marker_coverage
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_li,0.4166666666666667,true,true,lipolysis,low,acylglycerol_lipase;esterase;fadD,"",3,6,0.4166666666666667,1.0,1.0
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_su,0.7692307692307693,true,true,entner_doudoroff,medium,adhE;eda;edd;gapA;glcP;pfor,"",6,9,0.7692307692307693,1.0,1.0
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_aa,0.8,true,true,general_amino_acid_catabolism,medium,dtpT;gdh;ilvE;pfor;tdcB,"",5,7,0.8,1.0,1.0
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_fa,0.38628,false,true,lcfa_beta_oxidation,partial,etfA;etfB;fadD;fadE,fadB;fadA,4,6,0.6,0.6,0.8
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,ackA;acs;adh;adhE;bcd;etfA;etfB;hbd;pta,thl,9,12,0.7333333333333333,0.8571428571428571,1.0
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;etfA;etfB;hbd;lctC;pfor;pta,thl;lctD,9,13,0.625,0.75,1.0
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;bcd;etfA;etfB;hbd,cat;one_of(thl);one_of(crt),6,10,0.6153846153846154,0.6666666666666666,0.75
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;etfA;etfB;hbd;lctC;pfor,cat;lctD;one_of(thl);one_of(crt),6,11,0.5,0.6,0.6666666666666666
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_VFA_deg,1.0,true,true,syntrophic_propionate_mmc,high,fdhA;fumB;hydA;mdh;mmcE;mmcF;mmcG;pfor;sucC;sucD,"",10,10,1.0,1.0,1.0
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;pta,mcrA;one_of(cdhC|cdhD|cdhE),2,8,0.2222222222222222,0.5,0.4
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,"",mcrA;one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),0,8,0.0,0.0,0.0
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_et,0.8,true,true,ethanol_to_acetyl_coa,medium,ackA;acs;adh;adhE;pta,"",5,6,0.8,1.0,1.0
FW_AS_rep_1,GCA_018437055.1,0.006670154329060947,X_lac,0.39166666666666666,false,true,lactate_to_pyruvate,partial,lctC;pfor;rnfB,lctD,3,5,0.5,0.6666666666666666,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_ch,0.1952678571428572,false,true,starch_utilization,partial,cazy_GH13,one_of(susC|susD|agl),1,4,0.42857142857142855,0.5,0.5
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_pr,0.4174810606060606,false,true,proteolysis_and_peptide_import,partial,endopeptidase;extracellular_protease;oppA,one_of(pepN|pepO),3,7,0.6363636363636364,0.6666666666666666,0.75
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_li,0.5,true,true,lipolysis,low,acylglycerol_lipase;fadD;lysophospholipase,"",3,6,0.5,1.0,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_su,0.3984615384615384,false,true,entner_doudoroff,partial,adhE;edd;gapA;pfor;pyk,eda;one_of(ptsG|glcP),5,9,0.5384615384615384,0.6,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_aa,0.9,true,true,general_amino_acid_catabolism,high,dppA;gdh;ilvE;oppA;pfor;tdcB,"",6,7,0.9,1.0,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_ac_et,0.8,true,true,ethanol_acetate_chain_initiation,medium,acs;adh;adhE;bcd;crt;etfA;etfB;hbd;thl,"",9,12,0.8,1.0,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;pfor;thl,lctD,10,13,0.75,0.875,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_chain_et,0.9230769230769231,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;bcd;cat;crt;etfA;etfB;hbd;thl,"",9,10,0.9230769230769231,1.0,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;crt;etfA;etfB;hbd;lctB;lctC;pfor;thl,lctD,10,11,0.8571428571428571,0.9,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_VFA_deg,1.0,true,true,syntrophic_butyrate_oxidation,high,bcd;crt;etfA;etfB;fdhA;hbd;hydA;rnfB;thl,"",9,9,1.0,1.0,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_Me_ac,0.0,false,true,acetoclastic_acs,none,acs,mcrA;one_of(cdhC|cdhD|cdhE),1,7,0.2222222222222222,0.3333333333333333,0.25
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_et,0.6,true,true,ethanol_to_acetyl_coa,low,acs;adh;adhE,"",3,6,0.6,1.0,1.0
FW_AS_rep_1,GCA_002316295.1,0.006539366989275438,X_lac,0.4895833333333333,false,true,lactate_to_pyruvate,partial,lctB;lctC;pfor;rnfB,lctD,4,5,0.625,0.6666666666666666,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_ch,1.0,true,true,starch_utilization,high,agl;cazy_GH13;susC;susD,"",4,4,1.0,1.0,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_pr,0.47058823529411764,true,true,peptide_scavenging,low,dtpT;endopeptidase;pepA;pepD;pepQ;pepT,"",6,13,0.47058823529411764,1.0,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_li,0.5,true,true,lipolysis,low,acylglycerol_lipase;fadD;lysophospholipase,"",3,6,0.5,1.0,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_su,0.8461538461538461,true,true,entner_doudoroff,medium,adhE;eda;edd;gapA;glcP;pfor;pyk,"",7,9,0.8461538461538461,1.0,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_aa,0.8,true,true,general_amino_acid_catabolism,medium,dtpT;gdh;ilvE;pfor;tdcB,"",5,7,0.8,1.0,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_fa,0.6960000000000001,false,true,lcfa_beta_oxidation,partial,etfA;etfB;fadB;fadD;fadE,fadA,5,6,0.8,0.8,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,ackA;acs;adh;adhE;bcd;crt;etfA;etfB;pta,thl,9,12,0.7333333333333333,0.8571428571428571,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;crt;etfA;etfB;lctB;pfor;pta,thl;lctD,9,13,0.625,0.75,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;bcd;crt;etfA;etfB,cat;one_of(thl);one_of(hbd),6,10,0.6153846153846154,0.6666666666666666,0.75
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;crt;etfA;etfB;lctB;pfor,cat;lctD;one_of(thl);one_of(hbd),6,11,0.5,0.6,0.6666666666666666
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_VFA_deg,1.0,true,true,syntrophic_propionate_mmc,high,fdhA;fumB;hydA;mdh;mmcE;mmcF;mmcG;pfor;sucC;sucD,"",10,10,1.0,1.0,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;pta,mcrA;one_of(cdhC|cdhD|cdhE),2,8,0.2222222222222222,0.5,0.4
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_et,0.8,true,true,ethanol_to_acetyl_coa,medium,ackA;acs;adh;adhE;pta,"",5,6,0.8,1.0,1.0
FW_AS_rep_1,GCA_009877105.1,0.006234196529775918,X_lac,0.39166666666666666,false,true,lactate_to_pyruvate,partial,lctB;pfor;rnfB,lctD,3,5,0.5,0.6666666666666666,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_ch,0.7142857142857143,true,true,starch_utilization,medium,agl;cazy_GH13,"",2,4,0.7142857142857143,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_pr,0.47058823529411764,true,true,peptide_scavenging,low,dppA;dppB;dppC;oppA;oppB;pepQ,"",6,13,0.47058823529411764,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_li,0.6666666666666666,true,true,lipolysis,low,acylglycerol_lipase;fadD;lysophospholipase;phospholipase,"",4,6,0.6666666666666666,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_su,0.2971384615384616,false,true,entner_doudoroff,partial,adhE;edd;gapA;pfor,eda;one_of(ptsG|glcP),4,9,0.46153846153846156,0.6,0.8
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_aa,0.7,true,true,general_amino_acid_catabolism,medium,dppA;gdh;ilvE;oppA;pfor,"",5,7,0.7,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_ac_et,0.8666666666666667,true,true,ethanol_acetate_chain_initiation,medium,ackA;acs;adhE;bcd;crt;etfA;etfB;hbd;pta;thl,"",10,12,0.8666666666666667,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;crt;etfA;etfB;hbd;lctB;lctC;pfor;pta;thl,lctD,12,13,0.875,0.875,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_chain_et,0.8461538461538461,true,true,ethanol_reverse_beta_oxidation,medium,adhE;bcd;cat;crt;etfA;etfB;hbd;thl,"",8,10,0.8461538461538461,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;crt;etfA;etfB;hbd;lctB;lctC;pfor;thl,lctD,10,11,0.8571428571428571,0.9,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_VFA_deg,1.0,true,true,syntrophic_butyrate_oxidation,high,bcd;crt;etfA;etfB;fdhA;hbd;hydA;rnfB;thl,"",9,9,1.0,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;pta,mcrA;one_of(cdhC|cdhD|cdhE),2,8,0.2222222222222222,0.5,0.4
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_et,0.6,true,true,ethanol_to_acetyl_coa,low,ackA;acs;adhE;pta,"",4,6,0.6,1.0,1.0
FW_AS_rep_1,GCA_033811395.1,0.006147004969918912,X_lac,0.4895833333333333,false,true,lactate_to_pyruvate,partial,lctB;lctC;pfor;rnfB,lctD,4,5,0.625,0.6666666666666666,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_ch,0.06508928571428572,false,true,starch_utilization,partial,susC,cazy_GH13,1,4,0.14285714285714285,0.5,0.5
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_pr,0.6363636363636364,true,true,proteolysis_and_peptide_import,low,extracellular_protease;oppA;oppB;pepO,"",4,7,0.6363636363636364,1.0,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_li,0.5,true,true,lipolysis,low,acylglycerol_lipase;fadD;lysophospholipase,"",3,6,0.5,1.0,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_su,0.31748737373737373,false,true,hexose_fermentation,partial,adhE;gapA;pfkA;pfor;pgi,pyk;one_of(ptsG|glcP),5,9,0.45454545454545453,0.6666666666666666,0.8333333333333334
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_aa,0.9,true,true,general_amino_acid_catabolism,high,dppA;gdh;ilvE;oppA;pfor;tdcB,"",6,7,0.9,1.0,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_fa,1.0,true,true,lcfa_beta_oxidation,high,etfA;etfB;fadA;fadB;fadD;fadE,"",6,6,1.0,1.0,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_ac_et,0.9333333333333333,true,true,ethanol_acetate_chain_initiation,high,ackA;acs;adh;adhE;bcd;crt;etfA;etfB;hbd;pta;thl,"",11,12,0.9333333333333333,1.0,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;crt;etfA;etfB;hbd;pfor;pta;thl,lctD;one_of(lctB|lctC),10,13,0.75,0.75,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_chain_et,0.9230769230769231,true,true,ethanol_reverse_beta_oxidation,high,adh;adhE;bcd;cat;crt;etfA;etfB;hbd;thl,"",9,10,0.9230769230769231,1.0,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;crt;etfA;etfB;hbd;pfor;thl,lctD;one_of(lctB|lctC),8,11,0.7142857142857143,0.8,0.8888888888888888
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_VFA_deg,1.0,true,true,syntrophic_butyrate_oxidation,high,bcd;crt;etfA;etfB;fdhA;hbd;hydA;rnfB;thl,"",9,9,1.0,1.0,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;pta,mcrA;one_of(cdhC|cdhD|cdhE),2,8,0.2222222222222222,0.5,0.4
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_et,0.8,true,true,ethanol_to_acetyl_coa,medium,ackA;acs;adh;adhE;pta,"",5,6,0.8,1.0,1.0
FW_AS_rep_1,GCA_963709485.1,0.0053622809312058595,X_lac,0.23010416666666667,false,true,lactate_to_pyruvate,partial,pfor;rnfB,lctD,2,5,0.375,0.6666666666666666,0.6666666666666666
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_ch,0.8571428571428571,true,true,starch_utilization,medium,agl;cazy_GH13;susC,"",3,4,0.8571428571428571,1.0,1.0
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_pr,0.1922727272727273,false,true,proteolysis_and_peptide_import,partial,extracellular_protease;pepN,one_of(oppA|oppB|dtpT),2,7,0.36363636363636365,0.6666666666666666,0.5
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_li,0.0,false,true,lipolysis,none,"",one_of(lipase|lysophospholipase|acylglycerol_lipase|phospholipase);one_of(fadD|esterase),0,6,0.0,0.0,0.0
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_su,0.31748737373737373,false,true,hexose_fermentation,partial,adhE;gapA;pfkA;pfor;pgi,pyk;one_of(ptsG|glcP),5,9,0.45454545454545453,0.6666666666666666,0.8333333333333334
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_aa,0.18408333333333332,false,true,general_amino_acid_catabolism,partial,gdh;pfor,one_of(oppA|dppA|dtpT),2,7,0.3,0.6666666666666666,0.6666666666666666
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_fa,0.38628,false,true,lcfa_beta_oxidation,partial,etfA;etfB;fadA;fadE,fadD;fadB,4,6,0.6,0.6,0.8
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_ac_et,0.7333333333333333,true,true,ethanol_acetate_chain_initiation,medium,ackA;adh;adhE;bcd;etfA;etfB;pta;thl,"",8,12,0.7333333333333333,1.0,1.0
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;bcd;etfA;etfB;pfor;pta;thl,lctD;one_of(lctB|lctC),7,13,0.5625,0.75,0.7777777777777778
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;bcd;cat;etfA;etfB;thl,one_of(hbd);one_of(crt),7,10,0.7692307692307693,0.7777777777777778,0.875
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;etfA;etfB;pfor;thl,lctD;one_of(hbd);one_of(crt);one_of(lctB|lctC),6,11,0.5714285714285714,0.6,0.6666666666666666
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_VFA_deg,0.6979166666666667,false,true,syntrophic_butyrate_oxidation,partial,bcd;etfA;etfB;fdhA;hydA;rnfB;thl,one_of(hbd);one_of(crt),7,9,0.8333333333333334,0.75,1.0
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA;pta,mcrA;one_of(cdhC|cdhD|cdhE),2,8,0.2222222222222222,0.5,0.4
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,fwdA,mcrA;one_of(ftr);one_of(mch);one_of(mtd|mer),1,8,0.1111111111111111,0.2,0.16666666666666666
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_et,0.7,true,true,ethanol_to_acetyl_coa,medium,ackA;adh;adhE;pta,"",4,6,0.7,1.0,1.0
FW_AS_rep_1,GCA_035361655.1,0.005100706251634841,X_lac,0.23010416666666667,false,true,lactate_to_pyruvate,partial,pfor;rnfB,lctD,2,5,0.375,0.6666666666666666,0.6666666666666666
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_ch,0.0,false,true,xylan_utilization,none,"",xylA;xylB;one_of(cazy_GH10|cazy_GH11);one_of(cazy_GH43|cazy_CBM6),0,6,0.0,0.0,0.0
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_pr,0.5882352941176471,true,true,peptide_scavenging,low,dppA;dppB;dppC;oppA;oppB;pepN;pepQ;pepT,"",8,13,0.5882352941176471,1.0,1.0
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_li,0.0759375,false,true,lipolysis,partial,fadD,one_of(lipase|lysophospholipase|acylglycerol_lipase|phospholipase),1,6,0.16666666666666666,0.5,0.5
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_su,0.2971384615384616,false,true,entner_doudoroff,partial,edd;lctD;pfor;pyk,eda;one_of(ptsG|glcP),4,9,0.46153846153846156,0.6,0.8
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_aa,0.5,true,true,general_amino_acid_catabolism,low,dppA;gdh;oppA;pfor,"",4,7,0.5,1.0,1.0
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_fa,0.046079999999999996,false,true,lcfa_beta_oxidation,partial,fadD,fadE;fadB;fadA;one_of(etfA|etfB),1,6,0.2,0.2,0.2
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,acs,thl;bcd;etfA;etfB;one_of(adhE|adh);one_of(adhE|aldh),1,12,0.06666666666666667,0.14285714285714285,0.125
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,acs;lctB;lctC;lctD;pfor,thl;bcd;etfA;etfB,5,13,0.375,0.5,0.5555555555555556
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,"",bcd;etfA;etfB;cat;one_of(thl);one_of(hbd);one_of(crt);one_of(adhE|adh);one_of(adhE|aldh),0,10,0.0,0.0,0.0
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,lctB;lctC;lctD;pfor,bcd;etfA;etfB;cat;one_of(thl);one_of(hbd);one_of(crt),4,11,0.35714285714285715,0.3,0.4444444444444444
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_VFA_deg,0.40715959821428577,false,true,syntrophic_propionate_mmc,partial,fumB;hydA;mmcE;mmcF;mmcG;pfor,sucC;sucD;one_of(mdh),6,10,0.6428571428571429,0.625,0.75
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_Me_ac,0.0,false,true,acetoclastic_acs,none,acs;mcrA;mcrB,forbidden(mvhA);forbidden(mvhD);forbidden(mvhG);one_of(cdhC|cdhD|cdhE),3,7,0.5555555555555556,0.6666666666666666,0.75
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,mcrA;mcrB,one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),2,8,0.3333333333333333,0.2,0.3333333333333333
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_et,0.03211111111111111,false,true,ethanol_to_acetyl_coa,partial,acs,one_of(adhE|adh);one_of(adhE|aldh),1,6,0.1,0.3333333333333333,0.3333333333333333
FW_AS_rep_1,GCA_033810415.1,0.005057110471706339,X_lac,1.0,true,true,lactate_to_pyruvate,high,lctB;lctC;lctD;pfor;rnfB,"",5,5,1.0,1.0,1.0
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_ch,0.06508928571428572,false,true,starch_utilization,partial,susC,cazy_GH13,1,4,0.14285714285714285,0.5,0.5
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_pr,0.9411764705882353,true,true,peptide_scavenging,high,dppA;dppB;dppC;dtpT;endopeptidase;oppA;oppB;pepA;pepD;pepN;pepQ;pepT,"",12,13,0.9411764705882353,1.0,1.0
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_li,0.0759375,false,true,lipolysis,partial,fadD,one_of(lipase|lysophospholipase|acylglycerol_lipase|phospholipase),1,6,0.16666666666666666,0.5,0.5
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_su,0.7272727272727273,true,true,hexose_fermentation,medium,adhE;gapA;glcP;pfkA;pfor;pgi;pyk,"",7,9,0.7272727272727273,1.0,1.0
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_aa,0.8,true,true,general_amino_acid_catabolism,medium,dppA;dtpT;gdh;ilvE;oppA;pfor,"",6,7,0.8,1.0,1.0
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_fa,0.38628,false,true,lcfa_beta_oxidation,partial,etfA;etfB;fadD;fadE,fadB;fadA,4,6,0.6,0.6,0.8
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_ac_et,0.0,false,true,ethanol_acetate_chain_initiation,none,ackA;acs;adh;adhE;bcd;etfA;etfB,thl,7,12,0.6,0.8571428571428571,0.875
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_ac_lac,0.0,false,true,lactate_acetate_chain_initiation,none,ackA;acs;bcd;etfA;etfB;lctC;pfor,thl;lctD,7,13,0.5,0.75,0.7777777777777778
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_chain_et,0.0,false,true,ethanol_reverse_beta_oxidation,none,adh;adhE;bcd;cat;etfA;etfB,one_of(thl);one_of(hbd);one_of(crt),6,10,0.6923076923076923,0.6666666666666666,0.75
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_chain_lac,0.0,false,true,lactate_reverse_beta_oxidation,none,bcd;cat;etfA;etfB;lctC;pfor,lctD;one_of(thl);one_of(hbd);one_of(crt),6,11,0.5714285714285714,0.6,0.6666666666666666
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_VFA_deg,0.853125,false,true,syntrophic_propionate_mmc,partial,fdhA;fumB;hydA;mmcE;mmcF;mmcG;pfor;sucC;sucD,one_of(mdh),9,10,0.9285714285714286,0.875,1.0
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_Me_ac,0.0,false,true,acetoclastic_ack_pta,none,ackA,mcrA;pta;one_of(cdhC|cdhD|cdhE),1,8,0.1111111111111111,0.25,0.2
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_Me_CO2,0.0,false,true,hydrogenotrophic_core,none,"",mcrA;one_of(fwdA);one_of(ftr);one_of(mch);one_of(mtd|mer),0,8,0.0,0.0,0.0
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_et,0.7,true,true,ethanol_to_acetyl_coa,medium,ackA;acs;adh;adhE,"",4,6,0.7,1.0,1.0
FW_AS_rep_1,GCA_029565215.1,0.0047519400122068185,X_lac,0.39166666666666666,false,true,lactate_to_pyruvate,partial,lctC;pfor;rnfB,lctD,3,5,0.5,0.6666666666666666,1.0
FW_AS_rep_1,GCA_022837705.1,0.004272386432993287,X_ch,1.0,true,true,pectin_utilization,high,cazy_CE8;cazy_GH43;cazy_PL1;susC;susD,"",5,5,1.0,1.0,1.0
FW_AS_rep_1,GCA_022837705.1,0.004272386432993287,X_pr,0.47058823529411764,true,true,peptide_scavenging,low,dtpT;endopeptidase;pepD;pepO;pepQ;pepT,"",6,13,0.47058823529411764,1.0,1.0
FW_AS_rep_1,GCA_022837705.1,0.004272386432993287,X_li,0.4166666666666667,true,true,lipolysis,low,esterase;fadD;lysophospholipase,"",3,6,0.4166666666666667,1.0,1.0
FW_AS_rep_1,GCA_022837705.1,0.004272386432993287,X_su,0.8461538461538461,true,true,entner_doudoroff,medium,eda;edd;gapA;glcP;lctD;pfor;pyk,"",7,9,0.8461538461538461,1.0,1.0
